squareMeters,numberOfRooms,hasYard,hasPool,floors,numPrevOwners,made,isNewBuilt,hasStormProtector,basement,garage,hasStorageRoom,price
95063,6,0,1,32,6,1991,1,1,1284,983,1,"$9,511,106.10"
73782,9,0,0,66,7,1996,1,1,5708,516,1,"$7,383,555.60"
16368,10,1,1,85,10,2007,1,1,5726,637,1,"$1,645,556.70"
84286,2,1,0,94,5,2001,0,1,9154,561,1,"$8,437,788.10"
47039,7,0,1,47,3,1990,0,1,8169,662,1,"$4,710,291.00"
77726,10,0,0,1,4,2003,1,0,5497,885,1,"$7,773,518.30"
3912,6,1,0,12,7,2011,1,1,8631,569,0,"$395,955.10"
93746,6,0,0,13,6,2003,1,0,5804,152,1,"$9,376,444.30"
44304,3,0,1,6,10,1992,1,1,5065,218,0,"$4,433,938.20"
27400,9,1,0,31,4,1992,0,1,7569,631,0,"$2,747,740.20"
53056,5,0,0,71,6,2005,0,1,5748,255,1,"$5,310,121.50"
80691,5,0,0,13,5,2005,1,1,2967,794,0,"$8,071,084.50"
57337,7,1,1,97,6,1992,1,0,4797,438,0,"$5,750,227.20"
64732,6,0,1,47,2,1995,1,1,274,947,1,"$6,479,107.50"
13037,5,1,1,66,4,1995,1,1,9563,605,0,"$1,315,003.50"
48520,7,0,1,95,10,2001,0,1,2351,105,0,"$4,862,564.10"
74788,10,1,1,3,10,2009,1,1,4433,773,1,"$7,483,945.90"
85208,7,0,1,75,9,1998,1,0,1560,373,0,"$8,527,688.80"
33643,4,1,1,55,5,1994,1,1,9846,173,0,"$3,374,768.40"
53547,9,0,0,35,4,2002,0,0,7979,323,0,"$5,355,930.20"
85134,2,0,1,70,2,2016,1,1,2533,981,1,"$8,519,159.60"
34485,5,1,1,83,6,1993,1,1,347,547,1,"$3,460,379.30"
76717,5,1,0,30,2,2017,1,1,814,990,0,"$7,679,009.70"
63650,9,0,1,10,10,2007,0,0,6108,721,1,"$6,370,607.70"
42237,3,0,1,52,4,1993,0,1,7236,727,1,"$4,229,047.30"
16718,8,0,1,86,1,2010,1,1,1706,694,1,"$1,678,693.00"
19838,5,1,1,48,10,2004,0,1,3931,155,0,"$1,993,919.40"
66045,6,0,0,83,9,2019,0,0,5031,366,0,"$6,607,358.90"
73235,2,1,0,22,9,1995,1,0,9660,153,0,"$7,327,197.50"
95971,5,0,1,61,7,2012,0,1,2743,674,0,"$9,605,457.20"
26519,3,0,1,59,7,1996,1,0,8414,596,0,"$2,659,980.60"
76074,2,1,0,72,2,1995,0,1,9387,670,0,"$7,614,603.50"
11788,9,1,0,15,2,2020,0,1,1914,982,1,"$1,183,060.00"
66281,10,0,1,46,1,2000,1,1,9616,682,1,"$6,630,781.00"
27691,2,0,1,97,4,2020,1,0,2828,439,0,"$2,774,041.00"
59016,10,0,0,45,3,2011,0,1,6843,127,0,"$5,906,126.10"
6048,8,0,1,43,3,2021,0,0,5072,575,0,"$610,305.10"
29570,2,0,1,45,7,2011,0,0,7912,240,0,"$2,962,411.10"
67642,7,0,0,54,8,2020,1,1,320,777,1,"$6,766,834.00"
4033,4,1,1,55,1,1997,0,0,9450,879,0,"$415,922.70"
74546,8,0,1,1,8,1990,0,0,1636,530,0,"$7,460,101.00"
55678,8,0,0,51,10,2011,1,1,1078,412,1,"$5,573,599.10"
10784,7,1,0,43,6,1990,1,1,8039,976,1,"$1,084,037.00"
42810,3,1,1,14,4,1996,1,0,5683,674,1,"$4,288,800.60"
19020,2,0,0,69,1,2004,0,1,3397,181,0,"$1,905,429.40"
4499,2,1,1,77,6,2002,0,1,6586,412,0,"$455,382.20"
79130,3,1,1,95,5,1995,0,0,6368,797,1,"$7,925,945.50"
34689,5,1,0,85,10,2000,1,1,5166,821,1,"$3,474,451.00"
99075,5,0,1,16,5,2017,1,1,8181,413,0,"$9,911,312.70"
76446,4,0,1,8,4,2004,0,0,3257,403,1,"$7,649,095.40"
50185,1,1,0,30,1,2008,0,1,5699,276,0,"$5,021,097.80"
17085,9,0,0,12,5,1993,0,1,7709,960,1,"$1,709,963.30"
31076,7,1,0,22,5,2018,0,0,8821,954,1,"$3,112,788.80"
81924,10,0,1,62,6,1990,0,0,2817,755,0,"$8,200,485.00"
89829,5,1,1,20,10,2011,0,1,4322,732,0,"$8,992,972.10"
52458,4,0,1,82,10,2013,1,0,7768,809,0,"$5,253,326.30"
65639,6,0,1,72,1,2021,0,0,2607,579,1,"$6,573,646.10"
41332,4,1,1,90,10,1994,1,1,9941,938,1,"$4,146,474.40"
45381,1,1,0,3,4,2006,1,0,4163,711,1,"$4,543,365.60"
1981,2,0,0,6,7,2008,1,0,722,484,0,"$198,774.80"
48178,2,0,0,71,2,2011,0,0,4452,870,0,"$4,824,962.10"
733,2,1,1,83,5,2011,0,0,5749,413,0,"$81,775.10"
16071,2,0,0,66,5,2003,0,1,9680,581,1,"$1,609,170.30"
21122,10,0,0,26,2,2016,0,0,4815,779,1,"$2,113,297.60"
90072,1,0,0,7,10,2007,1,0,6103,375,0,"$9,008,547.70"
3137,9,1,1,26,5,2017,0,1,3238,282,0,"$320,868.70"
27286,3,0,0,3,5,1996,0,0,4494,291,1,"$2,728,938.60"
37611,10,0,1,100,2,2006,0,0,2848,376,1,"$3,766,677.60"
84697,4,1,1,44,8,2004,0,1,3454,511,1,"$8,474,975.40"
21833,6,0,0,26,5,1997,1,1,3826,692,1,"$2,185,327.70"
74139,3,1,1,33,2,1992,1,0,4096,638,1,"$7,421,289.20"
41050,8,0,1,87,1,2015,0,1,4162,756,0,"$4,117,975.50"
16389,5,0,0,94,5,1995,0,0,9963,277,1,"$1,647,095.50"
72265,7,1,1,59,5,2005,0,0,8481,918,1,"$7,236,109.50"
55752,1,1,0,42,7,2019,1,1,829,830,1,"$5,580,831.90"
42003,1,1,0,55,2,2008,0,0,8852,322,0,"$4,202,952.80"
76453,6,0,1,13,3,2000,0,1,8106,241,1,"$7,652,064.00"
95771,10,1,1,92,10,1993,0,0,1091,382,0,"$9,586,445.30"
30042,10,0,0,65,7,1999,0,0,1586,142,0,"$3,008,534.90"
80827,1,0,0,82,9,1996,0,0,3040,155,0,"$8,083,933.60"
58109,3,0,1,43,8,2007,1,1,1093,375,1,"$5,819,714.70"
20006,2,0,1,13,5,2002,0,0,9833,313,0,"$2,006,536.20"
57530,2,0,1,2,6,2001,1,0,3187,399,0,"$5,755,191.10"
90929,7,0,0,93,2,2015,1,0,4684,696,1,"$9,098,666.50"
27488,7,0,1,36,5,2008,0,1,304,941,0,"$2,755,953.80"
36904,1,1,1,68,9,2020,1,0,4683,527,0,"$3,698,721.00"
11202,10,0,0,37,5,2019,0,1,9665,929,1,"$1,122,248.90"
43882,8,0,0,97,2,1996,1,1,3001,933,0,"$4,393,079.60"
62869,8,0,0,12,1,2015,1,1,7713,333,0,"$6,288,349.50"
59437,6,1,1,60,10,2014,1,1,1716,455,1,"$5,952,617.40"
88935,1,1,0,93,2,1990,0,1,8530,913,1,"$8,901,934.00"
83026,7,0,1,44,9,2010,0,0,9272,423,1,"$8,305,842.00"
19900,1,1,0,54,9,2020,0,1,5735,446,0,"$1,996,710.00"
41204,6,0,1,95,7,2010,0,0,5801,184,0,"$4,126,585.00"
94261,4,0,0,31,4,2008,0,1,9427,164,1,"$9,429,690.80"
81511,5,0,1,10,9,2016,1,0,4587,537,1,"$8,154,985.60"
59252,7,1,0,27,10,1994,1,1,3994,315,0,"$5,931,506.40"
80067,7,0,0,73,7,2021,1,0,5432,260,0,"$8,013,211.10"
56902,2,0,0,50,6,2010,0,0,449,521,1,"$5,694,751.00"
10483,1,1,1,19,10,2001,0,0,7733,352,1,"$1,055,996.10"
41987,6,0,0,44,2,2017,0,1,9181,454,0,"$4,201,481.70"
88100,1,0,0,70,6,2020,0,1,3085,775,1,"$8,812,852.00"
70968,1,1,0,16,5,2005,1,1,9015,129,0,"$7,101,845.50"
67078,3,0,1,73,8,1993,1,1,1839,652,0,"$6,717,669.30"
10637,9,1,0,23,10,1997,1,1,9659,677,0,"$1,067,665.70"
71171,6,1,0,43,7,2003,0,0,3187,494,0,"$7,123,522.30"
82952,7,1,0,7,3,2015,1,1,9960,606,0,"$8,299,689.50"
92335,10,0,1,11,2,1999,1,0,8282,283,0,"$9,237,950.90"
60035,10,1,0,77,9,2008,1,1,9398,314,0,"$6,014,540.80"
95492,4,1,1,77,2,1997,1,1,8248,376,0,"$9,563,379.70"
20587,10,1,0,71,5,2004,1,1,8473,638,0,"$2,067,398.40"
13642,5,0,0,96,10,2009,0,1,9863,822,1,"$1,373,966.90"
38700,3,1,1,33,3,1992,0,1,1055,936,0,"$3,874,846.20"
87991,5,0,0,79,2,2006,0,1,3085,351,0,"$8,804,814.60"
48428,8,0,0,9,4,2010,1,0,5459,506,1,"$4,844,049.00"
81171,8,1,1,10,10,2020,1,0,9872,389,1,"$8,123,187.00"
82899,7,0,0,23,10,2009,1,0,7445,948,1,"$8,291,850.90"
47126,10,1,1,37,4,1995,0,1,8674,456,0,"$4,720,029.50"
83064,8,1,0,95,6,1997,0,0,4297,669,1,"$8,314,535.70"
63008,2,1,1,12,10,1995,1,1,6145,746,1,"$6,309,285.50"
23776,2,0,1,4,3,2002,0,1,9338,547,0,"$2,382,847.20"
8597,7,1,1,27,7,2018,0,0,2408,781,1,"$867,204.80"
65896,4,1,1,40,2,1994,0,1,202,792,0,"$6,601,450.40"
47061,2,1,1,67,7,2018,0,0,3054,583,1,"$4,713,648.80"
19341,8,1,1,21,4,2017,0,0,7998,101,0,"$1,944,096.70"
9954,6,0,0,32,2,2011,0,0,2265,787,1,"$999,219.10"
86810,9,1,1,13,7,2010,0,1,5919,660,0,"$8,686,680.00"
28062,2,1,1,57,1,1995,0,1,3522,243,0,"$2,815,267.50"
29967,5,1,1,22,2,2009,1,1,6133,624,1,"$3,006,420.90"
72748,2,0,1,90,5,2006,0,1,8340,884,0,"$7,280,260.60"
10132,6,1,1,87,8,2016,1,1,9397,642,0,"$1,024,313.60"
36932,9,1,0,93,4,1990,0,1,5408,895,1,"$3,706,286.00"
24309,1,0,1,28,1,2013,0,0,2055,173,0,"$2,434,268.30"
19319,3,0,1,56,8,2004,1,1,5348,220,0,"$1,940,995.40"
9078,5,0,0,48,10,1994,0,0,7745,137,0,"$909,459.40"
1407,9,0,1,19,3,1995,1,0,3231,757,0,"$147,495.50"
38009,7,0,0,12,4,2018,0,0,5546,419,0,"$3,801,895.80"
11688,3,1,0,72,8,2013,0,0,8377,460,0,"$1,180,015.30"
74489,1,0,0,86,2,2019,1,0,8704,652,0,"$7,450,211.90"
91596,7,1,1,45,10,2013,1,1,9428,468,1,"$9,172,881.30"
35520,6,0,1,50,6,2011,1,1,9326,748,1,"$3,554,917.10"
3929,6,0,1,69,5,1993,1,0,7470,669,1,"$398,629.30"
26424,6,0,0,7,1,2020,0,1,2246,876,0,"$2,643,550.00"
14074,8,1,1,78,9,2003,1,0,6987,143,1,"$1,421,626.30"
62598,2,1,1,83,3,2008,1,0,4585,405,0,"$6,271,214.80"
51419,5,1,0,12,4,2014,0,0,2145,845,1,"$5,147,263.40"
71012,10,0,0,77,3,2004,1,0,4665,434,0,"$7,108,699.40"
69866,2,1,0,94,3,2004,0,0,7437,270,1,"$6,995,283.40"
75124,2,0,0,20,4,2009,1,0,7236,325,1,"$7,513,990.90"
73117,2,1,0,58,10,2004,1,0,8695,683,1,"$7,317,591.40"
6086,2,0,0,4,3,1992,1,1,8861,348,1,"$609,401.20"
62114,10,0,1,78,1,1994,0,1,8066,972,1,"$6,218,248.40"
85301,8,0,0,50,10,2016,1,1,5153,449,0,"$8,532,351.60"
24046,6,0,0,41,8,2021,0,1,78,681,1,"$2,408,555.10"
49729,8,0,1,74,10,1999,1,0,4841,391,0,"$4,979,777.90"
96177,1,0,0,73,4,1997,1,1,4294,816,1,"$9,620,405.70"
5279,5,1,1,72,6,2001,1,0,9278,591,1,"$536,296.10"
64633,2,0,1,56,4,2002,1,1,5082,691,0,"$6,472,293.20"
26229,6,1,1,100,6,2003,1,1,3372,274,1,"$2,634,608.30"
92438,7,1,0,99,5,2005,1,0,374,160,1,"$9,255,862.50"
52332,7,0,0,33,7,1995,0,0,2097,938,1,"$5,234,888.50"
64088,9,0,1,67,7,2011,1,1,8966,867,0,"$6,417,344.10"
90832,4,0,0,90,5,2011,0,0,8429,185,0,"$9,088,841.10"
4169,3,0,0,30,2,2000,1,0,2774,254,1,"$419,550.00"
18501,3,1,1,13,4,2004,1,1,7911,204,0,"$1,855,087.40"
21413,6,1,1,72,6,2000,0,1,1799,607,0,"$2,154,718.00"
84077,1,1,0,15,5,1997,0,1,7329,323,0,"$8,412,538.70"
71928,2,1,0,94,5,2005,0,0,8349,477,1,"$7,203,983.50"
44321,8,0,0,20,1,2019,1,1,4890,430,1,"$4,434,371.90"
60249,4,1,1,48,1,1994,1,0,8112,175,0,"$6,034,593.40"
70409,9,0,0,52,8,2012,1,0,3809,702,0,"$7,042,999.20"
86393,3,0,1,14,6,2010,1,1,5153,745,1,"$8,643,976.00"
96815,5,1,1,59,3,1994,0,0,8231,769,1,"$9,693,106.40"
47136,3,0,1,39,9,1993,1,1,2531,645,0,"$4,716,725.30"
30893,1,1,1,14,7,1991,0,1,3587,264,0,"$3,098,287.10"
91537,6,1,0,61,7,1993,1,0,8348,544,1,"$9,157,850.30"
93064,6,1,0,54,1,1994,0,0,9751,705,1,"$9,312,597.40"
47790,4,0,1,29,4,1997,1,0,9988,592,0,"$4,786,351.70"
90127,7,0,0,87,4,1995,0,1,4170,146,1,"$9,022,299.50"
8751,2,0,0,2,4,2009,1,1,7193,617,1,"$875,876.90"
90822,5,1,1,62,4,1997,1,1,7713,405,0,"$9,091,107.70"
92194,10,1,1,18,5,1999,1,0,9766,263,0,"$9,228,451.90"
97289,9,0,0,25,6,2004,1,1,1575,421,1,"$9,732,350.40"
73583,3,1,0,33,9,2020,0,0,6540,628,0,"$7,362,718.00"
25495,3,0,1,7,5,2011,1,1,2128,547,1,"$2,553,094.10"
63283,1,0,1,85,9,2000,0,0,8457,656,1,"$6,339,337.00"
69048,9,1,0,58,8,2001,0,0,6900,729,1,"$6,911,450.10"
98468,5,0,0,20,3,2001,1,1,5451,453,0,"$9,849,610.10"
54740,2,1,0,17,8,1998,0,1,1497,796,0,"$5,477,153.80"
36378,10,1,1,24,9,1990,1,0,3924,613,1,"$3,646,213.00"
29576,9,0,1,17,8,2021,0,1,1047,740,1,"$2,963,025.10"
84697,10,1,0,47,6,2015,0,1,6045,116,0,"$8,474,421.50"
94759,2,1,1,36,6,2016,1,0,3386,925,1,"$9,483,975.60"
2346,4,1,1,68,3,2010,0,0,5977,970,1,"$244,992.00"
45553,2,0,0,22,8,2009,1,1,6510,402,0,"$4,557,358.90"
52141,4,1,1,97,2,1992,0,1,428,725,1,"$5,228,398.20"
83600,8,0,0,65,5,2021,0,1,3026,627,1,"$8,364,352.10"
5485,8,1,0,13,1,1992,0,1,5960,637,0,"$552,405.20"
23220,8,1,1,79,9,2013,0,1,3166,695,0,"$2,334,717.30"
5914,10,0,0,46,4,2021,0,0,237,487,1,"$593,538.10"
23107,7,1,0,54,7,1995,1,0,8101,916,1,"$2,316,366.50"
16329,4,0,1,58,2,2001,0,1,6579,183,1,"$1,638,683.10"
82940,6,0,0,12,6,1998,0,1,8542,837,0,"$8,294,731.80"
92230,2,1,1,95,9,2018,0,0,6502,438,0,"$9,237,486.80"
24743,9,1,1,88,1,1996,1,0,8360,664,1,"$2,481,744.60"
25699,10,0,1,26,6,1994,1,1,6671,458,0,"$2,576,151.40"
42192,1,1,0,32,4,2021,1,1,8858,476,0,"$4,222,302.10"
36593,7,0,1,61,3,2004,0,0,7221,506,1,"$3,666,305.40"
52416,9,1,0,50,5,1990,0,0,1221,532,0,"$5,249,182.00"
23228,6,0,1,97,3,2020,1,1,4233,292,0,"$2,331,465.00"
4777,8,1,1,67,10,1991,1,0,3906,857,0,"$487,950.10"
23962,3,1,1,68,5,1995,1,1,225,128,1,"$2,403,326.50"
21018,3,0,1,75,5,1998,0,1,792,225,1,"$2,110,725.80"
16824,1,0,0,84,3,1990,1,1,8583,481,0,"$1,687,837.00"
6036,6,1,0,46,2,2015,0,0,5060,780,0,"$610,661.50"
60937,5,1,0,18,4,1992,0,0,3660,349,1,"$6,099,170.20"
84651,3,0,1,26,10,2007,1,1,7940,816,1,"$8,469,947.70"
94474,5,0,0,98,5,1991,0,0,5345,263,1,"$9,455,097.10"
51243,7,1,1,35,2,2017,0,0,8486,329,0,"$5,134,128.70"
35586,1,0,1,80,9,2019,0,1,185,998,1,"$3,570,719.90"
89519,7,0,1,13,4,2014,0,0,6455,253,0,"$8,957,404.40"
75340,9,1,1,27,5,2018,0,0,4266,387,1,"$7,545,012.80"
68762,10,0,1,81,9,1991,1,0,6350,577,1,"$6,887,470.10"
50539,2,1,1,89,6,1996,1,1,1086,309,1,"$5,063,590.60"
38148,6,1,0,85,10,2000,1,0,5131,903,1,"$3,824,209.00"
43613,1,0,0,27,4,1993,1,1,2902,360,1,"$4,364,937.30"
86257,2,1,1,49,1,2020,1,0,4749,389,0,"$8,638,974.00"
4194,9,0,1,30,1,1999,1,1,8359,819,0,"$423,479.90"
70519,9,1,1,79,4,1994,0,1,5346,423,1,"$7,063,851.40"
55616,5,0,1,62,9,1997,0,1,8613,213,1,"$5,571,452.70"
57041,8,1,0,94,6,2000,0,1,4878,235,0,"$5,710,382.00"
39007,1,1,1,44,2,1999,1,0,2898,783,1,"$3,912,800.90"
20869,9,1,0,84,10,2011,1,0,7836,440,0,"$2,092,339.10"
27036,10,1,1,75,7,2020,1,1,1502,543,1,"$2,708,288.00"
90536,9,0,0,68,6,2002,0,1,1714,195,1,"$9,059,110.20"
97882,4,1,0,47,7,2019,0,0,7161,444,0,"$9,792,988.90"
35287,5,1,1,33,3,2013,0,0,5473,607,0,"$3,535,222.30"
91311,10,1,0,24,8,1991,0,0,5515,985,1,"$9,137,559.10"
60596,8,1,0,39,8,2002,0,1,2301,962,1,"$6,063,866.20"
73365,8,0,1,2,5,2021,0,0,788,274,0,"$7,340,329.10"
55281,9,0,0,26,5,2004,0,1,9330,317,1,"$5,531,300.40"
42265,3,0,1,89,3,2009,0,1,1625,896,1,"$4,234,147.90"
39595,9,1,1,96,6,1993,0,0,9804,762,1,"$3,974,677.30"
83790,5,0,0,75,10,2020,0,0,1272,458,0,"$8,383,752.00"
62977,4,1,1,15,10,2009,0,0,8787,894,1,"$6,305,166.90"
49810,5,1,1,39,1,2020,0,1,9431,156,1,"$4,988,534.00"
44782,6,1,1,77,9,2003,0,0,8539,544,0,"$4,488,135.30"
79066,8,0,0,18,10,2019,0,1,14,925,0,"$7,908,197.90"
45091,10,1,1,78,3,2010,0,1,285,908,0,"$4,523,785.00"
16063,4,0,0,97,8,2016,1,0,7658,716,1,"$1,612,339.60"
28920,2,1,0,72,6,2007,1,0,6155,851,1,"$2,901,901.70"
29431,7,0,0,43,4,1993,1,0,5705,471,1,"$2,945,626.30"
80671,2,0,0,6,10,2021,1,1,2660,393,0,"$8,068,598.10"
98648,4,1,1,62,4,2007,1,1,7991,934,1,"$9,875,795.70"
23336,4,0,1,23,6,2018,1,1,115,556,1,"$2,336,967.80"
65779,3,0,1,80,9,2006,1,1,8673,210,1,"$6,583,911.60"
26508,10,1,1,82,1,1991,1,1,9973,852,0,"$2,663,765.10"
82117,8,0,1,33,8,1994,1,1,5285,814,1,"$8,217,020.40"
27949,8,1,0,77,3,2011,0,0,9984,244,1,"$2,803,182.10"
58847,7,0,0,51,10,2015,1,1,7150,916,0,"$5,886,368.50"
84311,9,0,1,58,4,2011,1,1,9905,399,1,"$8,442,220.10"
9749,3,1,0,65,5,2018,0,0,9426,555,0,"$980,609.80"
1932,6,1,1,36,1,2000,1,0,4334,195,1,"$201,541.00"
83358,2,1,0,68,2,2015,1,0,723,584,1,"$8,341,911.50"
72006,5,0,0,83,7,2000,0,1,6242,435,0,"$7,209,550.00"
80394,8,0,0,59,2,1992,1,1,7370,701,1,"$8,045,936.20"
39132,2,1,1,68,9,2020,0,0,9962,953,0,"$3,924,407.00"
89169,4,1,1,90,6,2011,1,0,1532,513,0,"$8,927,281.10"
86467,1,0,1,22,6,2014,0,0,1035,561,1,"$8,650,673.40"
54648,10,0,1,98,10,1993,0,1,8803,685,0,"$5,478,307.30"
5856,4,1,1,95,9,2012,0,1,8073,310,1,"$598,716.20"
28722,1,1,0,54,5,1991,0,1,6224,973,1,"$2,881,430.10"
54563,9,1,0,56,4,1994,0,1,5281,123,1,"$5,461,061.40"
17847,4,0,1,71,7,2006,0,1,9901,178,0,"$1,791,186.60"
69806,4,0,0,66,7,2020,0,0,4158,898,1,"$6,986,562.00"
70178,9,0,1,41,2,2020,0,0,3800,498,1,"$7,025,331.00"
68311,8,0,0,67,1,1992,0,1,6167,863,1,"$6,836,540.20"
4258,2,1,0,30,5,2003,0,1,7067,685,1,"$430,099.30"
67140,3,0,1,51,9,2010,1,0,1985,341,1,"$6,722,509.00"
14608,2,0,1,88,10,2021,0,1,5507,780,0,"$1,468,435.10"
61185,1,0,0,48,1,1998,1,1,2353,355,0,"$6,121,085.80"
1888,4,1,1,79,2,2018,0,1,3550,408,0,"$199,583.80"
92130,9,1,0,88,10,1994,1,1,592,197,0,"$9,223,934.40"
24516,8,0,1,67,1,2005,0,0,6478,722,1,"$2,458,884.50"
55727,9,1,0,33,4,1995,0,0,7276,175,1,"$5,575,798.50"
55558,6,1,0,100,1,2021,1,1,5416,792,0,"$5,559,731.10"
98924,9,0,1,93,4,1991,1,0,3572,866,0,"$9,901,248.10"
61279,9,1,1,1,9,2003,0,1,1830,742,0,"$6,134,906.30"
19463,4,0,1,98,4,2006,0,1,5385,558,1,"$1,957,103.60"
4449,4,1,0,40,4,2006,1,1,4483,419,1,"$451,954.60"
84634,1,1,0,89,3,2012,1,0,5190,262,0,"$8,473,995.20"
75868,5,1,0,57,6,1997,0,1,8926,752,1,"$7,591,848.70"
81639,4,0,0,15,4,2009,0,1,2068,438,0,"$8,165,695.90"
49116,10,1,1,41,9,2013,1,0,5646,953,0,"$4,923,159.30"
29711,1,1,1,59,4,2019,0,0,4225,201,1,"$2,981,766.90"
77339,8,1,0,33,6,1996,0,1,1266,139,0,"$7,736,919.60"
93471,5,0,1,30,6,2016,1,0,8718,577,1,"$9,355,268.60"
42078,2,1,0,91,8,1998,0,1,9661,789,0,"$4,218,276.80"
83730,4,0,0,7,4,1995,1,0,4229,801,0,"$8,373,982.50"
93650,7,1,1,83,3,2005,0,0,9158,780,1,"$9,375,981.50"
45125,5,1,1,51,2,2019,1,1,8160,154,0,"$4,522,380.90"
36987,2,1,0,30,8,2003,1,1,6044,449,1,"$3,703,916.30"
64425,7,0,0,17,6,2015,0,0,3992,223,0,"$6,443,543.50"
13601,7,0,1,64,10,2007,1,0,9049,978,1,"$1,371,932.70"
71595,5,0,1,4,9,2017,1,1,2507,653,1,"$7,164,867.70"
19440,8,1,0,51,10,2020,1,0,1798,588,1,"$1,951,851.00"
43251,10,0,0,43,10,2001,0,0,2001,791,0,"$4,326,826.10"
90447,9,0,0,53,8,1999,1,0,880,202,1,"$9,048,782.90"
70636,7,1,0,95,8,2011,1,0,3682,480,1,"$7,073,600.10"
51999,4,0,0,85,9,2017,1,1,1815,539,1,"$5,207,606.70"
29498,7,0,1,80,7,2008,0,0,7004,786,0,"$2,961,653.80"
59392,8,0,0,89,10,1994,1,1,2673,452,1,"$5,944,482.40"
26656,3,1,1,81,10,2011,0,0,4095,944,0,"$2,681,384.10"
84221,2,0,1,47,8,2004,0,1,282,956,0,"$8,426,342.40"
83175,4,1,1,91,5,2015,1,0,5857,167,1,"$8,330,590.50"
72843,1,0,0,96,9,1999,1,0,3354,904,1,"$7,288,205.90"
827,7,1,1,21,6,2000,0,0,245,470,0,"$89,927.00"
36690,9,1,0,27,4,2014,1,0,8571,598,0,"$3,674,806.40"
66847,1,0,1,33,7,2011,1,1,7430,246,0,"$6,688,898.10"
22381,5,0,1,86,2,1990,0,1,7584,666,1,"$2,245,020.00"
93244,3,0,0,63,5,2001,1,1,2101,253,0,"$9,328,474.10"
70728,7,1,0,87,9,2020,0,1,8610,139,0,"$7,079,449.00"
8300,8,0,1,72,1,2005,1,0,2740,453,1,"$837,253.50"
16859,7,0,0,70,6,2016,0,0,4911,333,1,"$1,690,521.60"
71373,6,1,0,12,3,2021,1,1,8384,965,1,"$7,141,743.10"
52871,3,0,0,14,8,2008,0,1,8163,316,0,"$5,287,746.80"
4263,10,0,0,39,9,1990,0,0,137,786,1,"$430,459.00"
83742,10,1,1,25,5,2000,0,0,773,909,1,"$8,380,708.00"
17505,1,1,1,37,4,1993,0,0,8333,573,0,"$1,762,789.30"
14050,7,0,1,66,1,2008,1,1,4215,269,1,"$1,413,507.80"
77370,5,0,1,23,4,2011,1,0,6416,631,0,"$7,743,358.10"
6791,10,0,0,33,7,1998,0,0,8687,211,0,"$680,406.80"
77027,9,0,0,25,10,1996,1,1,6206,690,1,"$7,705,249.60"
98843,3,0,0,73,6,2006,0,1,2936,772,1,"$9,888,362.60"
94172,8,1,1,35,5,1997,0,1,6666,822,1,"$9,424,252.70"
66518,2,0,1,96,10,2005,0,1,3116,115,1,"$6,658,518.50"
27442,7,0,1,28,8,1998,1,1,2272,146,0,"$2,748,800.80"
49592,3,1,0,34,9,2016,1,0,3635,356,1,"$4,963,740.60"
89887,1,0,0,91,10,2021,0,1,7003,140,1,"$8,994,730.10"
12865,2,0,1,69,10,2020,1,0,5996,108,1,"$1,294,048.00"
33781,9,1,1,100,3,1993,1,0,4467,603,0,"$3,392,580.30"
40933,5,1,1,84,10,2000,0,0,4791,602,0,"$4,100,223.00"
81301,7,1,1,46,4,2017,0,0,5076,974,1,"$8,137,029.70"
67761,3,1,1,5,10,1997,0,0,9383,569,1,"$6,785,841.70"
20744,6,0,1,97,1,1994,1,0,4212,917,0,"$2,087,930.40"
65934,8,1,1,69,3,2014,0,1,3580,730,0,"$6,602,264.40"
50877,4,1,1,89,10,2002,0,1,9927,831,0,"$5,097,460.20"
33055,3,0,1,12,3,1990,1,0,1856,713,0,"$3,308,068.00"
75572,1,1,1,100,10,1993,0,1,8113,438,1,"$7,572,270.30"
13914,4,1,0,70,1,2020,1,1,1434,298,0,"$1,398,582.00"
80604,6,0,0,51,8,2021,0,1,7479,447,1,"$8,063,954.10"
29613,8,1,0,26,10,2002,0,0,2501,123,1,"$2,964,803.20"
81112,5,0,1,20,2,1995,1,1,5331,668,1,"$8,117,647.50"
45860,4,1,1,26,4,2019,1,1,1307,411,1,"$4,591,104.90"
261,6,0,1,28,3,2016,1,0,5927,811,0,"$29,996.60"
68825,6,1,1,13,9,1995,1,1,7692,950,0,"$6,888,057.50"
26916,8,0,1,58,3,1993,0,0,7167,190,1,"$2,696,491.30"
46421,4,1,0,23,7,2021,1,1,1517,382,0,"$4,646,143.10"
59816,7,0,0,8,8,2019,0,0,5919,154,1,"$5,982,821.90"
11149,5,1,1,58,1,1999,1,0,185,754,1,"$1,124,971.90"
71042,6,0,1,62,4,2006,1,0,5182,114,0,"$7,108,064.60"
11875,10,1,0,38,6,2018,0,0,923,544,0,"$1,191,250.80"
63664,3,1,1,81,7,2003,1,0,2863,621,1,"$6,373,958.30"
57431,3,0,0,91,3,2015,1,1,7969,879,0,"$5,752,664.50"
52078,8,0,1,1,6,1993,1,1,619,424,0,"$5,212,915.30"
70757,8,0,1,1,2,2001,0,1,9549,354,0,"$7,078,138.10"
30556,7,0,0,81,1,2002,1,1,2199,599,0,"$3,062,451.20"
16809,3,0,0,36,10,2018,1,0,9979,334,0,"$1,685,229.80"
5456,1,1,1,97,2,2012,1,1,4099,764,1,"$557,575.20"
